Voltage	Current	Upper Vertex
V	A	V
-0.52001953125	-9.3414306640625E-6	0.75 V
-0.5224609375	-9.3963623046875E-6	0.75 V
-0.52490234375	-9.7137451171875E-6	0.75 V
-0.52734375	-9.5428466796875E-6	0.75 V
-0.52978515625	-9.3780517578125E-6	0.75 V
-0.5322265625	-9.5367431640625E-6	0.75 V
-0.53466796875	-9.4512939453125E-6	0.75 V
-0.537109375	-9.619140625E-6	0.75 V
-0.53955078125	-9.7747802734375E-6	0.75 V
-0.5419921875	-9.8419189453125E-6	0.75 V
-0.54443359375	-9.417724609375E-6	0.75 V
-0.546875	-9.66796875E-6	0.75 V
-0.54931640625	-1.0076904296875E-5	0.75 V
-0.5517578125	-9.5916748046875E-6	0.75 V
-0.55419921875	-9.55810546875E-6	0.75 V
-0.556640625	-9.8907470703125E-6	0.75 V
-0.55908203125	-1.00616455078125E-5	0.75 V
-0.5615234375	-1.004638671875E-5	0.75 V
-0.56396484375	-1.01470947265625E-5	0.75 V
-0.56640625	-9.967041015625E-6	0.75 V
-0.56884765625	-9.771728515625E-6	0.75 V
-0.5712890625	-9.9365234375E-6	0.75 V
-0.57373046875	-9.7747802734375E-6	0.75 V
-0.576171875	-9.7412109375E-6	0.75 V
-0.57861328125	-9.8419189453125E-6	0.75 V
-0.5810546875	-9.9853515625E-6	0.75 V
-0.58349609375	-1.01043701171875E-5	0.75 V
-0.5859375	-1.04583740234375E-5	0.75 V
-0.58837890625	-1.04888916015625E-5	0.75 V
-0.5908203125	-1.00982666015625E-5	0.75 V
-0.59326171875	-1.024169921875E-5	0.75 V
-0.595703125	-1.03118896484375E-5	0.75 V
-0.59814453125	-1.00677490234375E-5	0.75 V
-0.6005859375	-1.0369873046875E-5	0.75 V
-0.60302734375	-9.9578857421875E-6	0.75 V
-0.60546875	-1.04156494140625E-5	0.75 V
-0.60791015625	-1.068115234375E-5	0.75 V
-0.6103515625	-1.02264404296875E-5	0.75 V
-0.61279296875	-1.0491943359375E-5	0.75 V
-0.615234375	-1.05987548828125E-5	0.75 V
-0.61767578125	-1.03668212890625E-5	0.75 V
-0.6201171875	-1.05255126953125E-5	0.75 V
-0.62255859375	-1.06964111328125E-5	0.75 V
-0.625	-1.06536865234375E-5	0.75 V
-0.62744140625	-1.05255126953125E-5	0.75 V
-0.6298828125	-1.06048583984375E-5	0.75 V
